system:time_start,O3_column_number_density
"Jun 17, 2022",
"Jun 17, 2022",
"Jun 17, 2022",
"Jun 17, 2022",
"Jun 18, 2022",
"Jun 18, 2022",
"Jun 18, 2022",
"Jun 18, 2022",
"Jun 18, 2022",
"Jun 18, 2022",
"Jun 18, 2022",0.121
"Jun 18, 2022",
"Jun 18, 2022",
"Jun 18, 2022",
"Jun 18, 2022",
"Jun 18, 2022",
"Jun 18, 2022",
"Jun 18, 2022",
"Jun 19, 2022",
"Jun 19, 2022",
"Jun 19, 2022",
"Jun 19, 2022",
"Jun 19, 2022",
"Jun 19, 2022",
"Jun 19, 2022",0.119
"Jun 19, 2022",
"Jun 19, 2022",
"Jun 19, 2022",
"Jun 19, 2022",
"Jun 19, 2022",
"Jun 19, 2022",
"Jun 19, 2022",
"Jun 19, 2022",
"Jun 20, 2022",
"Jun 20, 2022",
"Jun 20, 2022",
"Jun 20, 2022",
"Jun 20, 2022",
"Jun 20, 2022",0.119
"Jun 20, 2022",
"Jun 20, 2022",
"Jun 20, 2022",
"Jun 20, 2022",
"Jun 20, 2022",
"Jun 20, 2022",
"Jun 20, 2022",
"Jun 20, 2022",
"Jun 21, 2022",
"Jun 21, 2022",
"Jun 21, 2022",
"Jun 21, 2022",
"Jun 21, 2022",
"Jun 21, 2022",
"Jun 21, 2022",0.12
"Jun 21, 2022",
"Jun 21, 2022",
"Jun 21, 2022",
"Jun 21, 2022",
"Jun 21, 2022",
"Jun 21, 2022",
"Jun 21, 2022",
"Jun 22, 2022",
"Jun 22, 2022",
"Jun 22, 2022",
"Jun 22, 2022",
"Jun 22, 2022",
"Jun 22, 2022",
"Jun 22, 2022",0.121
"Jun 22, 2022",
"Jun 22, 2022",
"Jun 22, 2022",
"Jun 22, 2022",
"Jun 22, 2022",
"Jun 22, 2022",
"Jun 22, 2022",
"Jun 23, 2022",
"Jun 23, 2022",
"Jun 23, 2022",
"Jun 23, 2022",
"Jun 23, 2022",
"Jun 23, 2022",
"Jun 23, 2022",0.121
"Jun 23, 2022",
"Jun 23, 2022",
"Jun 23, 2022",
"Jun 23, 2022",
"Jun 23, 2022",
"Jun 23, 2022",
"Jun 23, 2022",
"Jun 24, 2022",
"Jun 24, 2022",
"Jun 24, 2022",
"Jun 24, 2022",
"Jun 24, 2022",
"Jun 24, 2022",
"Jun 24, 2022",0.12
"Jun 24, 2022",
"Jun 24, 2022",
"Jun 24, 2022",
"Jun 24, 2022",
"Jun 24, 2022",
"Jun 24, 2022",
"Jun 24, 2022",
"Jun 24, 2022",
"Jun 25, 2022",
"Jun 25, 2022",
"Jun 25, 2022",
"Jun 25, 2022",
"Jun 25, 2022",
"Jun 25, 2022",0.121
"Jun 25, 2022",
"Jun 25, 2022",
"Jun 25, 2022",
"Jun 25, 2022",
"Jun 25, 2022",
"Jun 25, 2022",
"Jun 25, 2022",
"Jun 25, 2022",
"Jun 26, 2022",
"Jun 26, 2022",
"Jun 26, 2022",
"Jun 26, 2022",
"Jun 26, 2022",
"Jun 26, 2022",
"Jun 26, 2022",0.119
"Jun 26, 2022",
"Jun 26, 2022",
"Jun 26, 2022",
"Jun 26, 2022",
"Jun 26, 2022",
